2.5314	3.19E-11
2.5496	3.49E-11
2.5678	3.83E-11
2.5866	4.21E-11
2.6054	4.61E-11
2.6242	5.06E-11
2.6436	5.55E-11
2.6631	6.09E-11
2.6831	6.70E-11
2.7032	7.35E-11
2.7233	8.06E-11
2.7439	8.86E-11
2.7646	9.72E-11
2.7852	1.07E-10
2.8061	1.17E-10
2.8269	1.28E-10
2.8491	1.41E-10
2.8714	1.55E-10
2.8936	1.70E-10
2.9159	1.86E-10
2.9381	2.04E-10
2.9617	2.24E-10
2.9854	2.46E-10
3.009	2.71E-10
3.0326	2.97E-10
3.0562	3.25E-10
3.0813	3.57E-10
3.1063	3.93E-10
3.1313	4.31E-10
3.1577	4.75E-10
3.1841	5.22E-10
3.2105	5.74E-10
3.2369	6.30E-10
3.2633	6.91E-10
3.2911	7.60E-10
3.3189	8.35E-10
3.3467	9.17E-10
3.3745	1.01E-09
3.4037	1.11E-09
3.4329	1.22E-09
3.4621	1.33E-09
3.4927	1.47E-09
3.5233	1.61E-09
3.5538	1.77E-09
3.5858	1.95E-09
3.6178	2.15E-09
3.6497	2.36E-09
3.6817	2.58E-09
3.7151	2.84E-09
3.7484	3.12E-09
3.7832	3.44E-09
3.8179	3.78E-09
3.8527	4.15E-09
3.8888	4.57E-09
3.9249	5.03E-09
3.9625	5.54E-09
4	6.09E-09
4.0375	6.70E-09
4.0764	7.37E-09
4.1154	8.11E-09
4.1557	8.93E-09
4.1966	9.84E-09
4.2373	1.08E-08
4.2792	1.19E-08
4.3221	1.31E-08
4.3651	1.44E-08
4.4092	1.59E-08
4.4544	1.75E-08
4.4996	1.93E-08
4.546	2.13E-08
4.5923	2.34E-08
4.6398	2.58E-08
4.6884	2.84E-08
4.7382	3.13E-08
4.7879	3.44E-08
4.8388	3.79E-08
4.8908	4.18E-08
4.9439	4.61E-08
4.9982	5.08E-08
5.0536	5.61E-08
5.109	6.17E-08
5.1655	6.80E-08
5.2232	7.50E-08
5.282	8.26E-08
5.3408	9.10E-08
5.4013	1.00E-07
5.4618	1.10E-07
5.5247	1.21E-07
5.5875	1.34E-07
5.6528	1.47E-07
5.7181	1.62E-07
5.7859	1.79E-07
5.856	1.97E-07
5.9261	2.17E-07
5.9987	2.40E-07
6.0712	2.64E-07
6.1462	2.92E-07
6.2236	3.22E-07
6.301	3.55E-07
6.3808	3.92E-07
6.463	4.33E-07
6.5453	4.78E-07
6.6299	5.27E-07
6.717	5.82E-07
6.8065	6.43E-07
6.896	7.09E-07
6.9879	7.83E-07
7.0822	8.65E-07
7.1789	9.55E-07
7.2781	1.06E-06
7.3797	1.17E-06
7.4837	1.29E-06
7.5901	1.43E-06
7.6989	1.58E-06
7.8104	1.74E-06
7.9237	1.93E-06
8.0415	2.13E-06
8.1615	2.36E-06
8.2839	2.61E-06
8.4085	2.88E-06
8.5376	3.19E-06
8.669	3.53E-06
8.805	3.91E-06
8.9432	4.32E-06
9.0859	4.79E-06
9.2332	5.30E-06
9.385	5.88E-06
9.5413	6.52E-06
9.6999	7.22E-06
9.8653	8.00E-06
10.034	8.87E-06
10.209	9.84E-06
10.384	1.09E-05
10.564	1.21E-05
10.75	1.33E-05
10.94	1.48E-05
11.136	1.63E-05
11.342	1.81E-05
11.554	2.01E-05
11.77	2.23E-05
11.997	2.47E-05
12.229	2.74E-05
12.471	3.05E-05
12.723	3.39E-05
12.981	3.76E-05
13.254	4.19E-05
13.532	4.66E-05
13.821	5.18E-05
14.12	5.77E-05
14.429	6.42E-05
14.753	7.15E-05
15.093	7.97E-05
15.438	8.87E-05
15.807	9.90E-05
16.187	1.10E-04
16.578	1.23E-04
16.992	1.37E-04
17.417	1.53E-04
17.864	1.71E-04
18.334	1.91E-04
18.826	2.14E-04
19.34	2.39E-04
19.888	2.68E-04
20.459	3.00E-04
21.062	3.36E-04
21.7	3.77E-04
22.382	4.24E-04
23.098	4.77E-04
23.858	5.37E-04
24.663	6.05E-04
25.524	6.82E-04
26.443	7.70E-04
27.434	8.72E-04
28.493	9.87E-04
29.639	1.12E-03
30.882	1.27E-03
32.232	1.45E-03
33.708	1.66E-03
35.321	1.90E-03
37.05	2.17E-03
38.972	2.49E-03
41.169	2.87E-03
43.641	3.33E-03
46.456	3.87E-03
49.751	4.55E-03
53.734	5.40E-03
58.677	6.51E-03
65.268	8.04E-03
75.704	1.06E-02
102.48	1.71E-02
119.24	2.11E-02
136.12	2.49E-02
153.98	2.87E-02
173.39	3.27E-02
194.55	3.67E-02
218.03	4.08E-02
244.04	4.51E-02
272.77	4.94E-02
304.59	5.38E-02
339.97	5.82E-02
379.57	6.27E-02
423.93	6.72E-02
473.56	7.16E-02
529.27	7.59E-02
591.98	8.02E-02
662.25	8.43E-02
740.97	8.82E-02
829.34	9.19E-02
929.22	9.52E-02
1042.2	9.81E-02
1171.4	0.10068
1321.2	0.10275
1498.7	0.10432
1711.1	0.1053
1974.7	0.10557
2340.6	0.10492
5172.2	9.60E-02
7991.8	8.78E-02
10892	8.01E-02
13757	7.32E-02
16629	6.68E-02
19384	6.12E-02
21999	5.64E-02
24504	5.22E-02
26899	4.86E-02
29195	4.55E-02
30000	4.45E-02
